CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,address_full,Address,cities,lat,long
41652985,Lan Zhou Handmade Noodle,QUEENS,4128,MAIN ST,11355.0,9176079188,Chinese,6/10/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,25,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,4128 MAIN ST 11355.0,4128 MAIN ST 11355.0,"41-28 Main St, Flushing, NY 11355, USA",40.7571727,-73.8293161
41652985,Lan Zhou Handmade Noodle,QUEENS,4128,MAIN ST,11355.0,9176079188,Chinese,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,4128 MAIN ST 11355.0,4128 MAIN ST 11355.0,"41-28 Main St, Flushing, NY 11355, USA",40.7571727,-73.8293161
41653049,68 MEI MEI BAKERY,BROOKLYN,7814,NEW UTRECHT AVENUE,11214.0,7183318089,Chinese,6/12/2019,Establishment re-opened by DOHMH,04M,Live roaches present in facility's food and/or non-food areas.,Critical,9,Z,6/12/2019,6/21/2019,Cycle Inspection / Reopening Inspection,7814 NEW UTRECHT AVENUE 11214.0,7814 NEW UTRECHT AVENUE 11214.0,"7814 New Utrecht Ave, Brooklyn, NY 11214, USA",40.6130429,-74.0010168
41653049,68 MEI MEI BAKERY,BROOKLYN,7814,NEW UTRECHT AVENUE,11214.0,7183318089,Chinese,6/12/2019,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,Z,6/12/2019,6/21/2019,Cycle Inspection / Reopening Inspection,7814 NEW UTRECHT AVENUE 11214.0,7814 NEW UTRECHT AVENUE 11214.0,"7814 New Utrecht Ave, Brooklyn, NY 11214, USA",40.6130429,-74.0010168
41653101,MI PEQUENO RANCHITO,BROOKLYN,4614,NEW UTRECHT AVENUE,11219.0,7186334536,Mexican,6/5/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,4614 NEW UTRECHT AVENUE 11219.0,4614 NEW UTRECHT AVENUE 11219.0,"4614 New Utrecht Ave, Brooklyn, NY 11219, USA",40.6388959,-73.9946209
41653101,MI PEQUENO RANCHITO,BROOKLYN,4614,NEW UTRECHT AVENUE,11219.0,7186334536,Mexican,6/5/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,4614 NEW UTRECHT AVENUE 11219.0,4614 NEW UTRECHT AVENUE 11219.0,"4614 New Utrecht Ave, Brooklyn, NY 11219, USA",40.6388959,-73.9946209
41653101,MI PEQUENO RANCHITO,BROOKLYN,4614,NEW UTRECHT AVENUE,11219.0,7186334536,Mexican,6/5/2019,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,4614 NEW UTRECHT AVENUE 11219.0,4614 NEW UTRECHT AVENUE 11219.0,"4614 New Utrecht Ave, Brooklyn, NY 11219, USA",40.6388959,-73.9946209
41653101,MI PEQUENO RANCHITO,BROOKLYN,4614,NEW UTRECHT AVENUE,11219.0,7186334536,Mexican,6/5/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,4614 NEW UTRECHT AVENUE 11219.0,4614 NEW UTRECHT AVENUE 11219.0,"4614 New Utrecht Ave, Brooklyn, NY 11219, USA",40.6388959,-73.9946209
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027.0,2128669700,African,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,Z,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,341 LENOX AVENUE 10027.0,341 LENOX AVENUE 10027.0,"341 Lenox Ave, New York, NY 10027, USA",40.809368,-73.944751
41655148,GOOD TASTE RESTAURANT,BROOKLYN,1015,AVENUE H,11230.0,7188590010,Chinese,6/5/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,5,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,1015 AVENUE H 11230.0,1015 AVENUE H 11230.0,"1015 Avenue H, Brooklyn, NY 11230, USA",40.6296351,-73.966485
41655148,GOOD TASTE RESTAURANT,BROOKLYN,1015,AVENUE H,11230.0,7188590010,Chinese,6/5/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,6/5/2019,6/21/2019,Cycle Inspection / Re-inspection,1015 AVENUE H 11230.0,1015 AVENUE H 11230.0,"1015 Avenue H, Brooklyn, NY 11230, USA",40.6296351,-73.966485
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,6/3/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,29,Z,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,307 7 AVENUE 10001.0,307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,6/3/2019,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Critical,29,Z,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,307 7 AVENUE 10001.0,307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,6/3/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,29,Z,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,307 7 AVENUE 10001.0,307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,6/3/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29,Z,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,307 7 AVENUE 10001.0,307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327
41655590,GIGI CAFE,MANHATTAN,307,7 AVENUE,10001.0,2128078500,American,6/3/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,Z,6/3/2019,6/21/2019,Cycle Inspection / Re-inspection,307 7 AVENUE 10001.0,307 7 AVENUE 10001.0,"307 7th Ave, New York, NY 10001, USA",40.7467751,-73.99327
41655988,KISSENA PARK GOLF CLUB,QUEENS,16415,BOOTH MEMORIAL AVENUE,11365.0,7189394594,American,6/10/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,8,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,16415 BOOTH MEMORIAL AVENUE 11365.0,16415 BOOTH MEMORIAL AVENUE 11365.0,"16415 Booth Memorial Ave, Fresh Meadows, NY 11365, USA",40.7422391,-73.79955869999999
41655988,KISSENA PARK GOLF CLUB,QUEENS,16415,BOOTH MEMORIAL AVENUE,11365.0,7189394594,American,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,16415 BOOTH MEMORIAL AVENUE 11365.0,16415 BOOTH MEMORIAL AVENUE 11365.0,"16415 Booth Memorial Ave, Fresh Meadows, NY 11365, USA",40.7422391,-73.79955869999999
41655988,KISSENA PARK GOLF CLUB,QUEENS,16415,BOOTH MEMORIAL AVENUE,11365.0,7189394594,American,6/10/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,8,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,16415 BOOTH MEMORIAL AVENUE 11365.0,16415 BOOTH MEMORIAL AVENUE 11365.0,"16415 Booth Memorial Ave, Fresh Meadows, NY 11365, USA",40.7422391,-73.79955869999999
41656198,SULLIVAN STREET BAKERY,MANHATTAN,236,9 AVENUE,10001.0,2129295900,Bakery,6/11/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,9,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,236 9 AVENUE 10001.0,236 9 AVENUE 10001.0,"236 9th Ave, New York, NY 10011, USA",40.7473222,-74.0004691
41656198,SULLIVAN STREET BAKERY,MANHATTAN,236,9 AVENUE,10001.0,2129295900,Bakery,6/11/2019,Violations were cited in the following area(s).,08B,"Covered garbage receptacle not provided or inadequate, except that garbage receptacle may be uncovered during active use. Garbage storage area not properly constructed or maintained; grinder or compactor dirty.",Not Critical,9,A,6/11/2019,6/21/2019,Cycle Inspection / Re-inspection,236 9 AVENUE 10001.0,236 9 AVENUE 10001.0,"236 9th Ave, New York, NY 10011, USA",40.7473222,-74.0004691
41657408,BUBBA'S BISTRO,QUEENS,3113,DITMARS BLVD,11105.0,7187282227,Creole/Cajun,6/10/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,3113 DITMARS BLVD 11105.0,3113 DITMARS BLVD 11105.0,"31-13 Ditmars Blvd, Long Island City, NY 11105, USA",40.7758834,-73.90997
41657408,BUBBA'S BISTRO,QUEENS,3113,DITMARS BLVD,11105.0,7187282227,Creole/Cajun,6/10/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,3113 DITMARS BLVD 11105.0,3113 DITMARS BLVD 11105.0,"31-13 Ditmars Blvd, Long Island City, NY 11105, USA",40.7758834,-73.90997
41657408,BUBBA'S BISTRO,QUEENS,3113,DITMARS BLVD,11105.0,7187282227,Creole/Cajun,6/10/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,6/10/2019,6/21/2019,Cycle Inspection / Re-inspection,3113 DITMARS BLVD 11105.0,3113 DITMARS BLVD 11105.0,"31-13 Ditmars Blvd, Long Island City, NY 11105, USA",40.7758834,-73.90997
41659018,BAR & RESTAURANT EL SALVADORENO,BRONX,451455,MORRIS PK AVE,nan,3478794891,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/18/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,11,A,6/18/2019,6/21/2019,Cycle Inspection / Re-inspection,451455 MORRIS PK AVE nan,451455 MORRIS PK AVE nan,"Morris Park Ave, The Bronx, NY, USA",40.8465281,-73.85986869999999
41659018,BAR & RESTAURANT EL SALVADORENO,BRONX,451455,MORRIS PK AVE,nan,3478794891,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/18/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,6/18/2019,6/21/2019,Cycle Inspection / Re-inspection,451455 MORRIS PK AVE nan,451455 MORRIS PK AVE nan,"Morris Park Ave, The Bronx, NY, USA",40.8465281,-73.85986869999999
41659449,FUJI SUSHI,STATEN ISLAND,1115,HYLAN BOULEVARD,10305.0,7188160188,Japanese,6/13/2019,Violations were cited in the following area(s).,04E,"Toxic chemical improperly labeled, stored or used such that food contamination may occur.",Critical,12,A,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,1115 HYLAN BOULEVARD 10305.0,1115 HYLAN BOULEVARD 10305.0,"1115 Hylan Blvd, Staten Island, NY 10305, USA",40.5988206,-74.079729
41659449,FUJI SUSHI,STATEN ISLAND,1115,HYLAN BOULEVARD,10305.0,7188160188,Japanese,6/13/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,1115 HYLAN BOULEVARD 10305.0,1115 HYLAN BOULEVARD 10305.0,"1115 Hylan Blvd, Staten Island, NY 10305, USA",40.5988206,-74.079729
41659848,LA BRISA DEL CIBAO,QUEENS,3779,103 STREET,11368.0,7182054941,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/13/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Critical,39,Z,6/13/2019,6/21/2019,Cycle Inspection / Re-inspection,3779 103 STREET 11368.0,3779 103 STREET 11368.0,"37-79 103rd St, Flushing, NY 11368, USA",40.75122,-73.86309899999999
